x,Re,y,u,v
4.308080808,430808.0808,0.068686869,1.00000004,-3.511543629
4.308080808,430808.0808,0.06969697,1.000000053,-3.588490768
4.308080808,430808.0808,0.070707071,1.000000066,-3.665437905
4.308080808,430808.0808,0.071717172,1.000000079,-3.742385041
4.308080808,430808.0808,0.072727273,1.000000092,-3.819332174
4.308080808,430808.0808,0.073737374,1.000000105,-3.896279305
4.308080808,430808.0808,0.074747475,1.000000118,-3.973226434
4.308080808,430808.0808,0.075757576,1.000000131,-4.050173561
4.308080808,430808.0808,0.076767677,1.000000144,-4.127120687
4.308080808,430808.0808,0.077777778,1.000000158,-4.20406781
4.308080808,430808.0808,0.078787879,1.000000171,-4.281014931
4.308080808,430808.0808,0.07979798,1.000000184,-4.35796205
4.308080808,430808.0808,0.080808081,1.000000197,-4.434909167
4.308080808,430808.0808,0.081818182,1.00000021,-4.511856282
4.308080808,430808.0808,0.082828283,1.000000223,-4.588803395
4.308080808,430808.0808,0.083838384,1.000000236,-4.665750506
4.308080808,430808.0808,0.084848485,1.000000249,-4.742697615
4.308080808,430808.0808,0.085858586,1.000000262,-4.819644722
4.308080808,430808.0808,0.086868687,1.000000276,-4.896591827
4.308080808,430808.0808,0.087878788,1.000000289,-4.97353893
4.308080808,430808.0808,0.088888889,1.000000302,-5.050486031
4.308080808,430808.0808,0.08989899,1.000000315,-5.12743313
4.308080808,430808.0808,0.090909091,1.000000328,-5.204380227
4.308080808,430808.0808,0.091919192,1.000000341,-5.281327322
4.308080808,430808.0808,0.092929293,1.000000354,-5.358274414
4.308080808,430808.0808,0.093939394,1.000000367,-5.435221505
4.308080808,430808.0808,0.094949495,1.00000038,-5.512168594
4.308080808,430808.0808,0.095959596,1.000000394,-5.589115681
4.308080808,430808.0808,0.096969697,1.000000407,-5.666062766
4.308080808,430808.0808,0.097979798,1.00000042,-5.743009848
4.308080808,430808.0808,0.098989899,1.000000433,-5.819956929
4.308080808,430808.0808,0.1,1.000000446,-5.896904008
4.454545455,445454.5455,0,0,0
4.454545455,445454.5455,0.001010101,0.050250659,-0.000355648
4.454545455,445454.5455,0.002020202,0.10048365,-0.000241423
4.454545455,445454.5455,0.003030303,0.150656254,-0.000248398
4.454545455,445454.5455,0.004040404,0.200666367,-0.001376845
4.454545455,445454.5455,0.005050505,0.250441194,-0.001708127
4.454545455,445454.5455,0.006060606,0.299880175,-0.001610399
4.454545455,445454.5455,0.007070707,0.348877445,-0.001173494
4.454545455,445454.5455,0.008080808,0.397065084,-0.00264604
4.454545455,445454.5455,0.009090909,0.444173308,-0.005793397
4.454545455,445454.5455,0.01010101,0.49070471,-0.006028747
4.454545455,445454.5455,0.011111111,0.535401401,-0.010686568
4.454545455,445454.5455,0.012121212,0.578796057,-0.014984198
4.454545455,445454.5455,0.013131313,0.620782553,-0.019747262
4.454545455,445454.5455,0.014141414,0.660075356,-0.029383116
4.454545455,445454.5455,0.015151515,0.69815269,-0.037811733
4.454545455,445454.5455,0.016161616,0.733163366,-0.051773018
4.454545455,445454.5455,0.017171717,0.766033063,-0.067515579
4.454545455,445454.5455,0.018181818,0.79696412,-0.084841028
4.454545455,445454.5455,0.019191919,0.824176799,-0.109125968
4.454545455,445454.5455,0.02020202,0.849908519,-0.133807948
4.454545455,445454.5455,0.021212121,0.872329032,-0.164642291
4.454545455,445454.5455,0.022222222,0.892440738,-0.198813373
4.454545455,445454.5455,0.023232323,0.910804856,-0.235166963
4.454545455,445454.5455,0.024242424,0.92572995,-0.278760713
4.454545455,445454.5455,0.025252525,0.939457912,-0.323562905
4.454545455,445454.5455,0.026262626,0.95073085,-0.373504084
4.454545455,445454.5455,0.027272727,0.960274211,-0.426783096
4.454545455,445454.5455,0.028282828,0.968728206,-0.481877103
4.454545455,445454.5455,0.029292929,0.975378352,-0.541097343
4.454545455,445454.5455,0.03030303,0.980764861,-0.603125158
4.454545455,445454.5455,0.031313131,0.985121855,-0.667480119
4.454545455,445454.5455,0.032323232,0.988613221,-0.733854215
4.454545455,445454.5455,0.033333333,0.99138246,-0.801966807
4.454545455,445454.5455,0.034343434,0.993546164,-0.871588852
4.454545455,445454.5455,0.035353535,0.995217093,-0.942477076
4.454545455,445454.5455,0.036363636,0.996511395,-1.014350605
4.454545455,445454.5455,0.037373737,0.997461627,-1.087176989
4.454545455,445454.5455,0.038383838,0.998169058,-1.160682867
4.454545455,445454.5455,0.039393939,0.998703142,-1.234679605
4.454545455,445454.5455,0.04040404,0.999088347,-1.309117674
4.454545455,445454.5455,0.041414141,0.999364323,-1.383886861
4.454545455,445454.5455,0.042424242,0.999563231,-1.458893699
4.454545455,445454.5455,0.043434343,0.999703537,-1.534086508
4.454545455,445454.5455,0.044444444,0.999799475,-1.609424385
4.454545455,445454.5455,0.045454545,0.999866406,-1.684858292
4.454545455,445454.5455,0.046464646,0.999912043,-1.760364578
4.454545455,445454.5455,0.047474747,0.999942829,-1.835922469
4.454545455,445454.5455,0.048484848,0.999962901,-1.911518596
4.454545455,445454.5455,0.049494949,0.999976358,-1.987138606
4.454545455,445454.5455,0.050505051,0.999985113,-2.062776021
4.454545455,445454.5455,0.051515152,0.999990625,-2.138425744
4.454545455,445454.5455,0.052525253,0.999994276,-2.214082575
4.454545455,445454.5455,0.053535354,0.999996483,-2.289745112
4.454545455,445454.5455,0.054545455,0.999997854,-2.365411002
4.454545455,445454.5455,0.055555556,0.999998762,-2.441078758
4.454545455,445454.5455,0.056565657,0.999999267,-2.516748201
4.454545455,445454.5455,0.057575758,0.999999551,-2.592418589
4.454545455,445454.5455,0.058585859,0.99999977,-2.668089238
4.454545455,445454.5455,0.05959596,0.999999884,-2.743760352
4.454545455,445454.5455,0.060606061,0.999999922,-2.819431818
4.454545455,445454.5455,0.061616162,0.999999955,-2.895103297
4.454545455,445454.5455,0.062626263,1.000000004,-2.970774697
4.454545455,445454.5455,0.063636364,1.000000027,-3.046446215
4.454545455,445454.5455,0.064646465,1.000000009,-3.122117946
4.454545455,445454.5455,0.065656566,0.999999993,-3.19778966
4.454545455,445454.5455,0.066666667,0.999999999,-3.273461268
4.454545455,445454.5455,0.067676768,1.000000012,-3.349132837
4.454545455,445454.5455,0.068686869,1.000000025,-3.424804404
4.454545455,445454.5455,0.06969697,1.000000038,-3.500475968
4.454545455,445454.5455,0.070707071,1.000000051,-3.576147531
4.454545455,445454.5455,0.071717172,1.000000063,-3.651819092
4.454545455,445454.5455,0.072727273,1.000000076,-3.727490651
4.454545455,445454.5455,0.073737374,1.000000089,-3.803162208
4.454545455,445454.5455,0.074747475,1.000000102,-3.878833763
4.454545455,445454.5455,0.075757576,1.000000115,-3.954505316
4.454545455,445454.5455,0.076767677,1.000000128,-4.030176867
4.454545455,445454.5455,0.077777778,1.000000141,-4.105848416
4.454545455,445454.5455,0.078787879,1.000000154,-4.181519963
4.454545455,445454.5455,0.07979798,1.000000167,-4.257191508
4.454545455,445454.5455,0.080808081,1.00000018,-4.332863051
4.454545455,445454.5455,0.081818182,1.000000192,-4.408534593
4.454545455,445454.5455,0.082828283,1.000000205,-4.484206132
4.454545455,445454.5455,0.083838384,1.000000218,-4.559877669
4.454545455,445454.5455,0.084848485,1.000000231,-4.635549205
4.454545455,445454.5455,0.085858586,1.000000244,-4.711220738
4.454545455,445454.5455,0.086868687,1.000000257,-4.78689227
4.454545455,445454.5455,0.087878788,1.00000027,-4.862563799
4.454545455,445454.5455,0.088888889,1.000000283,-4.938235327
4.454545455,445454.5455,0.08989899,1.000000296,-5.013906853
4.454545455,445454.5455,0.090909091,1.000000308,-5.089578376
4.454545455,445454.5455,0.091919192,1.000000321,-5.165249898
4.454545455,445454.5455,0.092929293,1.000000334,-5.240921418
4.454545455,445454.5455,0.093939394,1.000000347,-5.316592936
4.454545455,445454.5455,0.094949495,1.00000036,-5.392264452
4.454545455,445454.5455,0.095959596,1.000000373,-5.467935966
4.454545455,445454.5455,0.096969697,1.000000386,-5.543607478
4.454545455,445454.5455,0.097979798,1.000000399,-5.619278988
4.454545455,445454.5455,0.098989899,1.000000412,-5.694950496
4.454545455,445454.5455,0.1,1.000000424,-5.770622002
4.601010101,460101.0101,0,0,0
4.601010101,460101.0101,0.001010101,0.049444413,-0.00036245
4.601010101,460101.0101,0.002020202,0.098872666,-0.000191981
4.601010101,460101.0101,0.003030303,0.148242515,-0.000307919
4.601010101,460101.0101,0.004040404,0.197457866,-0.001474589
4.601010101,460101.0101,0.005050505,0.246459332,-0.001649926
4.601010101,460101.0101,0.006060606,0.295158377,-0.00131502
4.601010101,460101.0101,0.007070707,0.343417943,-0.001092261
4.601010101,460101.0101,0.008080808,0.390879602,-0.002865004
4.601010101,460101.0101,0.009090909,0.43741342,-0.005423372
4.601010101,460101.0101,0.01010101,0.483473453,-0.005018431
4.601010101,460101.0101,0.011111111,0.52751251,-0.010356072
4.601010101,460101.0101,0.012121212,0.570711826,-0.013337566
4.601010101,460101.0101,0.013131313,0.612024635,-0.019278228
4.601010101,460101.0101,0.014141414,0.651374062,-0.027216696
4.601010101,460101.0101,0.015151515,0.689487931,-0.034516175
4.601010101,460101.0101,0.016161616,0.724175257,-0.048694344
4.601010101,460101.0101,0.017171717,0.757595995,-0.061977118
4.601010101,460101.0101,0.018181818,0.788030754,-0.080317934
4.601010101,460101.0101,0.019191919,0.816045743,-0.101646032
4.601010101,460101.0101,0.02020202,0.842289172,-0.124439333
4.601010101,460101.0101,0.021212121,0.864774411,-0.154631664
4.601010101,460101.0101,0.022222222,0.885958266,-0.18531698
4.601010101,460101.0101,0.023232323,0.904027727,-0.222074543
4.601010101,460101.0101,0.024242424,0.920101878,-0.261896394
4.601010101,460101.0101,0.025252525,0.934482433,-0.304335529
4.601010101,460101.0101,0.026262626,0.94602803,-0.35287714
4.601010101,460101.0101,0.027272727,0.956611744,-0.402517887
4.601010101,460101.0101,0.028282828,0.964930093,-0.457283391
4.601010101,460101.0101,0.029292929,0.972352946,-0.513464084
4.601010101,460101.0101,0.03030303,0.978253861,-0.573128073
4.601010101,460101.0101,0.031313131,0.98306461,-0.635223457
4.601010101,460101.0101,0.032323232,0.986944339,-0.699464776
4.601010101,460101.0101,0.033333333,0.990046974,-0.765550632
4.601010101,460101.0101,0.034343434,0.992485444,-0.833273304
4.601010101,460101.0101,0.035353535,0.994355715,-0.902453461
4.601010101,460101.0101,0.036363636,0.995805878,-0.972721819
4.601010101,460101.0101,0.037373737,0.996916334,-1.043897286
4.601010101,460101.0101,0.038383838,0.997760058,-1.115803066
4.601010101,460101.0101,0.039393939,0.998393375,-1.188301402
4.601010101,460101.0101,0.04040404,0.99885466,-1.261302401
4.601010101,460101.0101,0.041414141,0.999193054,-1.334668045
4.601010101,460101.0101,0.042424242,0.999438063,-1.408318019
4.601010101,460101.0101,0.043434343,0.999612248,-1.482189653
4.601010101,460101.0101,0.044444444,0.999734492,-1.556227721
4.601010101,460101.0101,0.045454545,0.999821314,-1.630380983
4.601010101,460101.0101,0.046464646,0.999880429,-1.704627381
4.601010101,460101.0101,0.047474747,0.999920551,-1.778938856
4.601010101,460101.0101,0.048484848,0.999948033,-1.853294332
4.601010101,460101.0101,0.049494949,0.999966449,-1.927682142
4.601010101,460101.0101,0.050505051,0.999978362,-2.002093761
4.601010101,460101.0101,0.051515152,0.999986322,-2.076519997
4.601010101,460101.0101,0.052525253,0.999991344,-2.150957427
4.601010101,460101.0101,0.053535354,0.999994731,-2.225401107
4.601010101,460101.0101,0.054545455,0.99999669,-2.299850484
4.601010101,460101.0101,0.055555556,0.99999799,-2.37430248
4.601010101,460101.0101,0.056565657,0.99999884,-2.448756302
4.601010101,460101.0101,0.057575758,0.999999292,-2.5232118
4.601010101,460101.0101,0.058585859,0.999999568,-2.597668047
4.601010101,460101.0101,0.05959596,0.999999778,-2.672124563
4.601010101,460101.0101,0.060606061,0.999999886,-2.74658153
4.601010101,460101.0101,0.061616162,0.999999922,-2.821038827
4.601010101,460101.0101,0.062626263,0.999999955,-2.895496132
4.601010101,460101.0101,0.063636364,1.000000003,-2.969953362
4.601010101,460101.0101,0.064646465,1.000000028,-3.044410702
4.601010101,460101.0101,0.065656566,1.000000009,-3.118868256
4.601010101,460101.0101,0.066666667,0.999999994,-3.193325796
4.601010101,460101.0101,0.067676768,0.999999998,-3.267783239
4.601010101,460101.0101,0.068686869,1.000000011,-3.342240635
4.601010101,460101.0101,0.06969697,1.000000023,-3.416698029
4.601010101,460101.0101,0.070707071,1.000000036,-3.491155421
4.601010101,460101.0101,0.071717172,1.000000049,-3.565612811
4.601010101,460101.0101,0.072727273,1.000000061,-3.640070199
4.601010101,460101.0101,0.073737374,1.000000074,-3.714527585
4.601010101,460101.0101,0.074747475,1.000000087,-3.788984969
4.601010101,460101.0101,0.075757576,1.0000001,-3.863442352
4.601010101,460101.0101,0.076767677,1.000000112,-3.937899732
4.601010101,460101.0101,0.077777778,1.000000125,-4.012357111
4.601010101,460101.0101,0.078787879,1.000000138,-4.086814488
4.601010101,460101.0101,0.07979798,1.00000015,-4.161271863
4.601010101,460101.0101,0.080808081,1.000000163,-4.235729236
4.601010101,460101.0101,0.081818182,1.000000176,-4.310186607
4.601010101,460101.0101,0.082828283,1.000000188,-4.384643976
4.601010101,460101.0101,0.083838384,1.000000201,-4.459101343
4.601010101,460101.0101,0.084848485,1.000000214,-4.533558709
4.601010101,460101.0101,0.085858586,1.000000226,-4.608016072
4.601010101,460101.0101,0.086868687,1.000000239,-4.682473434
4.601010101,460101.0101,0.087878788,1.000000252,-4.756930794
4.601010101,460101.0101,0.088888889,1.000000264,-4.831388152
4.601010101,460101.0101,0.08989899,1.000000277,-4.905845508
4.601010101,460101.0101,0.090909091,1.00000029,-4.980302862
4.601010101,460101.0101,0.091919192,1.000000302,-5.054760214
4.601010101,460101.0101,0.092929293,1.000000315,-5.129217564
4.601010101,460101.0101,0.093939394,1.000000328,-5.203674913
4.601010101,460101.0101,0.094949495,1.000000341,-5.278132259
4.601010101,460101.0101,0.095959596,1.000000353,-5.352589604
4.601010101,460101.0101,0.096969697,1.000000366,-5.427046947
4.601010101,460101.0101,0.097979798,1.000000379,-5.501504288
4.601010101,460101.0101,0.098989899,1.000000391,-5.575961627
4.601010101,460101.0101,0.1,1.000000404,-5.650418964
4.747474747,474747.4747,0,0,0
4.747474747,474747.4747,0.001010101,0.048675772,-0.000367113
4.747474747,474747.4747,0.002020202,0.097336819,-0.00013756
4.747474747,474747.4747,0.003030303,0.145941354,-0.00034829
4.747474747,474747.4747,0.004040404,0.194399014,-0.001538756
4.747474747,474747.4747,0.005050505,0.242663188,-0.001549423
4.747474747,474747.4747,0.006060606,0.290656809,-0.000969358
4.747474747,474747.4747,0.007070707,0.338166113,-0.001464986
4.747474747,474747.4747,0.008080808,0.384982619,-0.002961867
4.747474747,474747.4747,0.009090909,0.430968821,-0.004933042
4.747474747,474747.4747,0.01010101,0.476312786,-0.005531662
4.747474747,474747.4747,0.011111111,0.519991567,-0.009844778
4.747474747,474747.4747,0.012121212,0.563004652,-0.011548383
4.747474747,474747.4747,0.013131313,0.603675197,-0.018573638
4.747474747,474747.4747,0.014141414,0.643078605,-0.024875879
4.747474747,474747.4747,0.015151515,0.680599943,-0.033321422
4.747474747,474747.4747,0.016161616,0.715606363,-0.045434095
4.747474747,474747.4747,0.017171717,0.749519726,-0.05647953
4.747474747,474747.4747,0.018181818,0.77951405,-0.075642215
4.747474747,474747.4747,0.019191919,0.808293928,-0.094165652
4.747474747,474747.4747,0.02020202,0.834129367,-0.11777092
4.747474747,474747.4747,0.021212121,0.857572145,-0.144729227
4.747474747,474747.4747,0.022222222,0.879289949,-0.173525175
4.747474747,474747.4747,0.023232323,0.89756669,-0.20924032
4.747474747,474747.4747,0.024242424,0.914736305,-0.245513231
4.747474747,474747.4747,0.025252525,0.928893295,-0.288095571
4.747474747,474747.4747,0.026262626,0.941544555,-0.332935788
4.747474747,474747.4747,0.027272727,0.952464174,-0.381031696
4.747474747,474747.4747,0.028282828,0.961309128,-0.433596294
4.747474747,474747.4747,0.029292929,0.969402978,-0.487110114
4.747474747,474747.4747,0.03030303,0.975709531,-0.544797896
4.747474747,474747.4747,0.031313131,0.98089477,-0.604943001
4.747474747,474747.4747,0.032323232,0.9851108,-0.667285691
4.747474747,474747.4747,0.033333333,0.988508719,-0.731539971
4.747474747,474747.4747,0.034343434,0.991221712,-0.797443538
4.747474747,474747.4747,0.035353535,0.993357605,-0.864784079
4.747474747,474747.4747,0.036363636,0.995020271,-0.933338272
4.747474747,474747.4747,0.037373737,0.996316384,-1.002850187
4.747474747,474747.4747,0.038383838,0.997307715,-1.073186742
4.747474747,474747.4747,0.039393939,0.998035781,-1.144267567
4.747474747,474747.4747,0.04040404,0.998581793,-1.21586668
4.747474747,474747.4747,0.041414141,0.998991758,-1.287860555
4.747474747,474747.4747,0.042424242,0.999287383,-1.360199738
4.747474747,474747.4747,0.043434343,0.99950192,-1.432787844
4.747474747,474747.4747,0.044444444,0.999655488,-1.50556781
4.747474747,474747.4747,0.045454545,0.999764492,-1.578491159
4.747474747,474747.4747,0.046464646,0.999839957,-1.651525412
4.747474747,474747.4747,0.047474747,0.999892585,-1.724636384
4.747474747,474747.4747,0.048484848,0.999928983,-1.797803047
4.747474747,474747.4747,0.049494949,0.999953096,-1.871013133
4.747474747,474747.4747,0.050505051,0.999969367,-1.944251295
4.747474747,474747.4747,0.051515152,0.999980428,-2.017508418
4.747474747,474747.4747,0.052525253,0.999987401,-2.090780917
4.747474747,474747.4747,0.053535354,0.999992096,-2.164062022
4.747474747,474747.4747,0.054545455,0.999995075,-2.237349802
4.747474747,474747.4747,0.055555556,0.999996911,-2.310642118
4.747474747,474747.4747,0.056565657,0.999998137,-2.383936863
4.747474747,474747.4747,0.057575758,0.999998911,-2.457233459
4.747474747,474747.4747,0.058585859,0.999999321,-2.5305316
4.747474747,474747.4747,0.05959596,0.999999588,-2.603830338
4.747474747,474747.4747,0.060606061,0.999999787,-2.677129356
4.747474747,474747.4747,0.061616162,0.999999888,-2.750428811
